radius_m,bandwidth_h,local_weight,min_local,tau_days,eligible,nights_scored,median_absolute_error_minutes,mean_absolute_error_minutes,within_30m_hits,within_30m_rate,within_30m_wilson95,within_60m_hits,within_60m_rate,within_60m_wilson95,within_90m_hits,within_90m_rate,within_90m_wilson95,selection_score
1000,1.0,0.95,2,180.0,98,29,118.0,127.38775510204081,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.1935657596371883
2000,0.5,0.99,2,90.0,98,29,105.5,125.53061224489795,9,0.09183673469387756,"[0.04906865909068409, 0.16539772792601637]",28,0.2857142857142857,"[0.20568632301416542, 0.38190853016960236]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.1920422335600909
2000,0.75,0.8,2,90.0,98,29,112.5,127.59183673469387,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.1871811224489797
500,0.5,0.99,2,,98,29,118.0,134.51020408163265,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",28,0.2857142857142857,"[0.20568632301416542, 0.38190853016960236]",35,0.35714285714285715,"[0.26931387894509207, 0.4557493565107532]",1.1833616780045353
2000,0.5,0.95,1,180.0,98,29,103.5,130.79591836734693,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",43,0.4387755102040816,"[0.3446781918182551, 0.53749176623425]",1.1832270408163266
1500,0.75,0.95,2,180.0,98,29,110.0,130.53061224489795,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.1787131519274376
1500,1.0,0.95,1,,98,29,110.0,134.12244897959184,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",45,0.45918367346938777,"[0.36392528815047387, 0.5575213505511963]",1.1787131519274376
1500,0.75,0.95,1,180.0,98,29,110.5,135.10204081632654,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.1783659297052154
2000,0.75,0.99,3,90.0,98,29,110.5,130.3265306122449,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.1783659297052154
2000,0.75,0.95,3,90.0,98,29,113.0,130.28571428571428,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.1766298185941044
1000,0.5,0.95,2,90.0,98,29,114.0,131.6530612244898,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.1759353741496599
2000,0.75,0.99,3,180.0,98,29,116.0,132.0612244897959,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.174546485260771
2000,0.5,0.99,1,90.0,98,29,105.5,128.28571428571428,9,0.09183673469387756,"[0.04906865909068409, 0.16539772792601637]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.1716340702947845
1000,1.0,0.99,2,,98,29,121.5,133.85714285714286,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",35,0.35714285714285715,"[0.26931387894509207, 0.4557493565107532]",1.1707270408163264
2000,1.0,0.99,3,180.0,98,29,110.5,129.26530612244898,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.1681618480725622
2000,1.0,0.8,3,180.0,98,29,111.0,128.10204081632654,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.16781462585034
2000,1.0,0.99,3,,98,29,114.0,131.40816326530611,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",27,0.2755102040816326,"[0.19679426941928943, 0.3711622434398958]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.1657312925170067
2000,0.75,0.99,3,,98,29,116.0,135.46938775510205,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.1643424036281178
2000,0.5,0.99,3,,98,29,116.5,136.69387755102042,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.1639951814058955
1000,1.0,0.95,3,90.0,98,29,118.0,128.42857142857142,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.1629535147392291
2000,0.5,0.95,2,90.0,98,29,105.5,127.59183673469387,9,0.09183673469387756,"[0.04906865909068409, 0.16539772792601637]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.1614299886621318
1500,0.5,0.99,2,,98,29,110.0,135.08163265306123,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.1583049886621315
500,0.75,0.8,3,90.0,98,29,112.0,125.73469387755102,13,0.1326530612244898,"[0.07918911601863514, 0.21383063229639532]",21,0.21428571428571427,"[0.14464436812023418, 0.30548210279145616]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.1569160997732426
1000,0.75,0.99,1,,98,29,116.0,135.42857142857142,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.1541383219954648
2000,0.5,0.99,3,180.0,98,29,116.5,134.24489795918367,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",37,0.37755102040816324,"[0.2879039439886928, 0.4764359721163174]",1.1537910997732426
500,0.75,0.95,3,180.0,98,29,117.0,125.85714285714286,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",37,0.37755102040816324,"[0.2879039439886928, 0.4764359721163174]",1.1534438775510203
1000,1.0,0.95,3,180.0,98,29,119.5,132.26530612244898,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",21,0.21428571428571427,"[0.14464436812023418, 0.30548210279145616]",37,0.37755102040816324,"[0.2879039439886928, 0.4764359721163174]",1.1517077664399091
1000,1.0,0.99,3,,98,29,125.0,137.51020408163265,14,0.14285714285714285,"[0.0870439104644005, 0.2256141781752124]",21,0.21428571428571427,"[0.14464436812023418, 0.30548210279145616]",37,0.37755102040816324,"[0.2879039439886928, 0.4764359721163174]",1.1478883219954648
500,0.75,0.8,3,180.0,98,29,114.0,126.73469387755102,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",22,0.22448979591836735,"[0.15318132030764547, 0.31658349092862736]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.1453231292517008
2000,0.75,0.8,3,90.0,98,29,116.0,129.42857142857142,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.1439342403628119
2000,0.75,0.95,3,,98,29,117.5,135.51020408163265,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.142892573696145
500,0.75,0.99,3,,98,29,120.0,134.14285714285714,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",34,0.3469387755102041,"[0.26008447663750445, 0.44534041849375827]",1.1411564625850341
2000,0.5,0.95,1,90.0,98,29,105.5,130.0408163265306,9,0.09183673469387756,"[0.04906865909068409, 0.16539772792601637]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.1410218253968256
1000,0.75,0.95,1,,98,29,114.0,137.77551020408163,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",37,0.37755102040816324,"[0.2879039439886928, 0.4764359721163174]",1.1351190476190478
1500,1.0,0.8,1,90.0,98,29,116.0,123.44897959183673,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.133730158730159
1000,0.5,0.95,2,180.0,98,29,116.0,135.55102040816325,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",36,0.3673469387755102,"[0.27858728951874556, 0.46611428626168216]",1.1337301587301587
2000,1.0,0.95,3,90.0,98,29,106.5,127.0,9,0.09183673469387756,"[0.04906865909068409, 0.16539772792601637]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.130123299319728
2000,0.75,0.8,1,180.0,98,29,110.0,129.55102040816325,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",22,0.22448979591836735,"[0.15318132030764547, 0.31658349092862736]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.1276927437641724
1500,0.5,0.99,1,,98,29,110.5,139.3469387755102,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.1273455215419501
1500,1.0,0.99,3,90.0,98,29,110.5,130.22448979591837,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",22,0.22448979591836735,"[0.15318132030764547, 0.31658349092862736]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.1273455215419501
500,0.5,0.8,1,180.0,98,29,117.0,128.46938775510205,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.1228316326530612
2000,0.75,0.8,2,180.0,98,29,112.5,130.16326530612244,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",22,0.22448979591836735,"[0.15318132030764547, 0.31658349092862736]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.115752551020408
2000,1.0,0.95,3,,98,29,116.0,131.48979591836735,9,0.09183673469387756,"[0.04906865909068409, 0.16539772792601637]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.1133219954648528
500,0.5,0.8,2,,98,29,118.0,135.28571428571428,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",36,0.3673469387755102,"[0.27858728951874556, 0.46611428626168216]",1.1119331065759637
1000,0.75,0.8,1,180.0,98,29,114.0,131.40816326530611,8,0.08163265306122448,"[0.04194355683633026, 0.15288448985578768]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.1045068027210885
500,0.75,0.99,1,,98,29,115.0,131.44897959183675,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.103812358276644
1500,1.0,0.8,3,90.0,98,29,116.0,126.20408163265306,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",22,0.22448979591836735,"[0.15318132030764547, 0.31658349092862736]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.1031179138321996
1500,0.75,0.8,2,90.0,98,29,116.0,130.89795918367346,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",36,0.3673469387755102,"[0.27858728951874556, 0.46611428626168216]",1.1031179138321996
500,0.5,0.8,1,90.0,98,29,116.0,127.55102040816327,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.1031179138321996
1500,1.0,0.8,2,90.0,98,29,116.0,124.9795918367347,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.1031179138321996
2000,1.0,0.8,1,,98,29,119.5,130.85714285714286,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.1006873582766439
2000,1.0,0.8,2,,98,29,120.0,131.46938775510205,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.1003401360544218
1500,0.5,0.95,2,180.0,98,29,107.0,132.73469387755102,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",22,0.22448979591836735,"[0.15318132030764547, 0.31658349092862736]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.0991638321995465
500,0.5,0.99,3,,98,29,122.5,138.59183673469389,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",34,0.3469387755102041,"[0.26008447663750445, 0.44534041849375827]",1.0986040249433107
1500,0.75,0.8,1,90.0,98,29,114.0,130.87755102040816,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",37,0.37755102040816324,"[0.2879039439886928, 0.4764359721163174]",1.0943027210884355
2000,1.0,0.95,3,180.0,98,29,114.0,130.57142857142858,9,0.09183673469387756,"[0.04906865909068409, 0.16539772792601637]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.0943027210884355
1000,0.75,0.8,2,180.0,98,29,116.0,132.0204081632653,8,0.08163265306122448,"[0.04194355683633026, 0.15288448985578768]",26,0.2653061224489796,"[0.18795601447811167, 0.36036215805649113]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.0929138321995466
1000,0.75,0.95,2,180.0,98,29,118.0,132.87755102040816,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",33,0.336734693877551,"[0.25089992900091485, 0.4348866258057654]",1.0915249433106577
500,0.75,0.95,3,,98,29,119.0,133.24489795918367,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",33,0.336734693877551,"[0.25089992900091485, 0.4348866258057654]",1.0908304988662132
1000,1.0,0.8,3,,98,29,117.0,132.55102040816325,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",22,0.22448979591836735,"[0.15318132030764547, 0.31658349092862736]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.082015306122449
2000,0.75,0.8,1,,98,29,117.5,134.46938775510205,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",21,0.21428571428571427,"[0.14464436812023418, 0.30548210279145616]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.0816680839002266
500,0.5,0.95,1,,98,29,119.0,132.6122448979592,9,0.09183673469387756,"[0.04906865909068409, 0.16539772792601637]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",37,0.37755102040816324,"[0.2879039439886928, 0.4764359721163174]",1.0806264172335602
500,0.75,0.99,2,,98,29,120.0,134.3469387755102,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",33,0.336734693877551,"[0.25089992900091485, 0.4348866258057654]",1.0799319727891157
1500,0.5,0.8,3,90.0,98,29,111.0,132.9591836734694,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",19,0.19387755102040816,"[0.12777973480910126, 0.2830700554534241]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.0759778911564624
2000,0.75,0.8,3,180.0,98,29,117.0,132.30612244897958,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",21,0.21428571428571427,"[0.14464436812023418, 0.30548210279145616]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.0718112244897957
1000,0.5,0.99,2,,98,29,118.0,142.26530612244898,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",35,0.35714285714285715,"[0.26931387894509207, 0.4557493565107532]",1.0711167800453516
2000,0.75,0.8,2,,98,29,118.5,135.3877551020408,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",21,0.21428571428571427,"[0.14464436812023418, 0.30548210279145616]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.070769557823129
500,0.5,0.8,3,,98,29,119.0,138.14285714285714,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",35,0.35714285714285715,"[0.26931387894509207, 0.4557493565107532]",1.070422335600907
1500,0.5,0.95,1,180.0,98,29,108.5,137.30612244897958,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",21,0.21428571428571427,"[0.14464436812023418, 0.30548210279145616]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.0675099206349206
1500,0.5,0.8,2,90.0,98,29,114.0,134.18367346938774,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",19,0.19387755102040816,"[0.12777973480910126, 0.2830700554534241]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.0636904761904762
1500,1.0,0.95,3,,98,29,118.0,135.6734693877551,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",20,0.20408163265306123,"[0.1361759801787412, 0.29431215040836667]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.0609126984126984
2000,1.0,0.8,3,,98,29,120.0,133.91836734693877,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",36,0.3673469387755102,"[0.27858728951874556, 0.46611428626168216]",1.0595238095238095
2000,0.5,0.8,1,180.0,98,29,110.5,134.44897959183675,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",20,0.20408163265306123,"[0.1361759801787412, 0.29431215040836667]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.0559169501133787
500,0.5,0.95,3,,98,29,125.5,140.28571428571428,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",25,0.25510204081632654,"[0.17917341706740808, 0.34950641514261227]",32,0.32653061224489793,"[0.2417611712469177, 0.42438704323518]",1.055704365079365
500,0.75,0.95,1,,98,29,114.0,129.9387755102041,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",22,0.22448979591836735,"[0.15318132030764547, 0.31658349092862736]",37,0.37755102040816324,"[0.2879039439886928, 0.4764359721163174]",1.0534863945578232
1000,0.75,0.99,3,90.0,98,29,116.0,135.81632653061226,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",22,0.22448979591836735,"[0.15318132030764547, 0.31658349092862736]",37,0.37755102040816324,"[0.2879039439886928, 0.4764359721163174]",1.0520975056689343
1000,1.0,0.8,1,,98,29,116.0,129.18367346938774,8,0.08163265306122448,"[0.04194355683633026, 0.15288448985578768]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.0520975056689343
1000,1.0,0.8,2,,98,29,117.0,131.0204081632653,8,0.08163265306122448,"[0.04194355683633026, 0.15288448985578768]",23,0.23469387755102042,"[0.1617836559088351, 0.3276194956520202]",41,0.41836734693877553,"[0.3255902758170348, 0.5173030015863054]",1.0514030612244898
1000,0.75,0.99,3,180.0,98,29,118.0,136.79591836734693,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",21,0.21428571428571427,"[0.14464436812023418, 0.30548210279145616]",36,0.3673469387755102,"[0.27858728951874556, 0.46611428626168216]",1.0507086167800455
1500,1.0,0.8,3,,98,29,119.0,134.55102040816325,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",21,0.21428571428571427,"[0.14464436812023418, 0.30548210279145616]",36,0.3673469387755102,"[0.27858728951874556, 0.46611428626168216]",1.050014172335601
1500,1.0,0.8,2,,98,29,119.5,133.3265306122449,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",22,0.22448979591836735,"[0.15318132030764547, 0.31658349092862736]",37,0.37755102040816324,"[0.2879039439886928, 0.4764359721163174]",1.0496669501133786
1500,1.0,0.95,3,90.0,98,29,110.5,128.69387755102042,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",19,0.19387755102040816,"[0.12777973480910126, 0.2830700554534241]",42,0.42857142857142855,"[0.3351141839487037, 0.5274174337792189]",1.0457128684807255
2000,0.5,0.8,2,180.0,98,29,112.0,135.0612244897959,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",20,0.20408163265306123,"[0.1361759801787412, 0.29431215040836667]",37,0.37755102040816324,"[0.2879039439886928, 0.4764359721163174]",1.0446712018140591
1500,1.0,0.99,3,180.0,98,29,114.0,133.81632653061226,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",20,0.20408163265306123,"[0.1361759801787412, 0.29431215040836667]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.0432823129251703
1500,0.5,0.8,1,90.0,98,29,114.0,134.46938775510205,12,0.12244897959183673,"[0.07145129752202053, 0.20193011046842743]",18,0.1836734693877551,"[0.11945967624196774, 0.2717517736959752]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.04328231292517
2000,0.5,0.95,3,180.0,98,29,114.0,136.0408163265306,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",21,0.21428571428571427,"[0.14464436812023418, 0.30548210279145616]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.04328231292517
1500,1.0,0.8,3,180.0,98,29,117.5,130.18367346938774,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",20,0.20408163265306123,"[0.1361759801787412, 0.29431215040836667]",37,0.37755102040816324,"[0.2879039439886928, 0.4764359721163174]",1.0408517573696145
1500,1.0,0.8,2,180.0,98,29,118.5,128.9591836734694,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",21,0.21428571428571427,"[0.14464436812023418, 0.30548210279145616]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.04015731292517
2000,0.5,0.8,1,90.0,98,29,110.0,132.9795918367347,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",20,0.20408163265306123,"[0.1361759801787412, 0.29431215040836667]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.0358560090702948
500,0.5,0.8,3,90.0,98,29,114.0,129.48979591836735,9,0.09183673469387756,"[0.04906865909068409, 0.16539772792601637]",22,0.22448979591836735,"[0.15318132030764547, 0.31658349092862736]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.033078231292517
1500,1.0,0.95,3,180.0,98,29,116.0,133.71428571428572,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",18,0.1836734693877551,"[0.11945967624196774, 0.2717517736959752]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.0316893424036282
1500,0.75,0.8,2,180.0,98,29,117.5,135.9591836734694,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",22,0.22448979591836735,"[0.15318132030764547, 0.31658349092862736]",35,0.35714285714285715,"[0.26931387894509207, 0.4557493565107532]",1.0306476757369614
1500,1.0,0.99,3,,98,29,118.0,135.46938775510205,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",20,0.20408163265306123,"[0.1361759801787412, 0.29431215040836667]",39,0.3979591836734694,"[0.3066643027632052, 0.49695229399096996]",1.0303004535147393
500,0.75,0.95,2,,98,29,119.0,133.44897959183675,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",22,0.22448979591836735,"[0.15318132030764547, 0.31658349092862736]",32,0.32653061224489793,"[0.2417611712469177, 0.42438704323518]",1.0296060090702948
500,0.5,0.8,3,180.0,98,29,119.0,132.24489795918367,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",22,0.22448979591836735,"[0.15318132030764547, 0.31658349092862736]",35,0.35714285714285715,"[0.26931387894509207, 0.4557493565107532]",1.0296060090702948
2000,0.75,0.8,3,,98,29,121.0,137.53061224489795,11,0.11224489795918367,"[0.0638420422031541, 0.18990102546271131]",20,0.20408163265306123,"[0.1361759801787412, 0.29431215040836667]",36,0.3673469387755102,"[0.27858728951874556, 0.46611428626168216]",1.0282171201814059
1000,0.5,0.99,3,180.0,98,29,121.0,143.59183673469389,9,0.09183673469387756,"[0.04906865909068409, 0.16539772792601637]",24,0.24489795918367346,"[0.1704485358593521, 0.3385929560260857]",34,0.3469387755102041,"[0.26008447663750445, 0.44534041849375827]",1.0282171201814059
2000,0.5,0.8,1,,98,29,107.0,132.75510204081633,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",19,0.19387755102040816,"[0.12777973480910126, 0.2830700554534241]",40,0.40816326530612246,"[0.3161068392771741, 0.5071480978015837]",1.0277352607709749
2000,0.5,0.8,2,90.0,98,29,110.5,133.59183673469389,10,0.10204081632653061,"[0.056375395628467516, 0.17772933171281544]",20,0.20408163265306123,"[0.1361759801787412, 0.29431215040836667]",38,0.3877551020408163,"[0.297263154133494, 0.4867151022960987]",1.0253047052154194
