night,phase,rank,slot_time,score
2026-08-27,confirmation,80,2026-08-28T00:40:00+09:00,0.7566963845414826
2026-08-27,confirmation,81,2026-08-28T00:10:00+09:00,0.7561176417262612
2026-08-27,confirmation,82,2026-08-28T00:50:00+09:00,0.7561176417262612
2026-08-27,confirmation,83,2026-08-28T01:20:00+09:00,0.7557150885191746
2026-08-27,confirmation,84,2026-08-28T01:50:00+09:00,0.7557150885191746
2026-08-27,confirmation,85,2026-08-28T01:00:00+09:00,0.7443559456234675
2026-08-27,confirmation,86,2026-08-28T01:40:00+09:00,0.7443559456234675
2026-08-27,confirmation,87,2026-08-28T01:30:00+09:00,0.7441597910354142
2026-08-27,confirmation,88,2026-08-27T23:00:00+09:00,0.744040691513574
2026-08-27,confirmation,89,2026-08-27T23:30:00+09:00,0.744040691513574
2026-08-27,confirmation,90,2026-08-28T01:30:00+09:00,0.7435646361729221
2026-08-27,confirmation,91,2026-08-28T00:50:00+09:00,0.7426381993756345
2026-08-27,confirmation,92,2026-08-28T00:00:00+09:00,0.7426381993756345
2026-08-27,confirmation,93,2026-08-28T01:20:00+09:00,0.7407192610452281
2026-08-27,confirmation,94,2026-08-28T01:50:00+09:00,0.7407192610452281
2026-08-27,confirmation,95,2026-08-28T00:10:00+09:00,0.7385323598877459
2026-08-27,confirmation,96,2026-08-28T00:50:00+09:00,0.7385323598877459
2026-08-27,confirmation,97,2026-08-27T23:30:00+09:00,0.7368307125840741
2026-08-27,confirmation,98,2026-08-27T23:00:00+09:00,0.7368307125840741
2026-08-27,confirmation,99,2026-08-27T23:30:00+09:00,0.7366529951561421
2026-08-27,confirmation,100,2026-08-27T23:00:00+09:00,0.7366529951561421
2026-08-27,confirmation,101,2026-08-28T01:50:00+09:00,0.7362956112346273
2026-08-27,confirmation,102,2026-08-28T01:20:00+09:00,0.7362956112346273
2026-08-27,confirmation,103,2026-08-27T23:00:00+09:00,0.7346666803700842
2026-08-27,confirmation,104,2026-08-27T23:30:00+09:00,0.7346666803700842
2026-08-27,confirmation,105,2026-08-27T23:40:00+09:00,0.7305264478438532
2026-08-27,confirmation,106,2026-08-27T23:10:00+09:00,0.7305264478438532
2026-08-27,confirmation,107,2026-08-28T01:40:00+09:00,0.728054088422165
2026-08-27,confirmation,108,2026-08-27T23:30:00+09:00,0.7267112671797425
2026-08-27,confirmation,109,2026-08-27T23:00:00+09:00,0.7267112671797425
2026-08-27,confirmation,110,2026-08-28T01:50:00+09:00,0.7239027796838422
2026-08-27,confirmation,111,2026-08-28T01:20:00+09:00,0.7239027796838422
2026-08-27,confirmation,112,2026-08-28T01:10:00+09:00,0.7220259283332802
2026-08-27,confirmation,113,2026-08-28T01:50:00+09:00,0.7220259283332802
2026-08-27,confirmation,114,2026-08-28T00:10:00+09:00,0.7218675537465614
2026-08-27,confirmation,115,2026-08-28T00:40:00+09:00,0.7218675537465614
2026-08-27,confirmation,116,2026-08-28T01:00:00+09:00,0.7189501338457618
2026-08-27,confirmation,117,2026-08-28T01:30:00+09:00,0.7189501338457618
2026-08-27,confirmation,118,2026-08-27T21:20:00+09:00,0.7169056482299524
2026-08-27,confirmation,119,2026-08-27T21:50:00+09:00,0.7169056482299524
2026-08-27,confirmation,120,2026-08-28T01:30:00+09:00,0.7167815107530197
2026-08-27,confirmation,121,2026-08-28T01:00:00+09:00,0.7167815107530197
2026-08-27,confirmation,122,2026-08-28T01:20:00+09:00,0.7147643169305856
2026-08-27,confirmation,123,2026-08-28T01:50:00+09:00,0.7147643169305856
2026-08-27,confirmation,124,2026-08-27T21:40:00+09:00,0.7141612156847101
2026-08-27,confirmation,125,2026-08-27T21:00:00+09:00,0.7141612156847101
2026-08-27,confirmation,126,2026-08-28T02:10:00+09:00,0.7130902678888197
2026-08-27,confirmation,127,2026-08-28T02:40:00+09:00,0.7130902678888197
2026-08-27,confirmation,128,2026-08-28T01:40:00+09:00,0.7130288592132594
2026-08-27,confirmation,129,2026-08-28T01:00:00+09:00,0.7130288592132594
2026-08-27,confirmation,130,2026-08-28T01:20:00+09:00,0.712789356409002
2026-08-27,confirmation,131,2026-08-28T01:50:00+09:00,0.712789356409002
2026-08-27,confirmation,132,2026-08-27T23:20:00+09:00,0.7103093630499294
2026-08-27,confirmation,133,2026-08-27T23:50:00+09:00,0.7103093630499294
2026-08-27,confirmation,134,2026-08-28T01:20:00+09:00,0.7092712247022757
2026-08-27,confirmation,135,2026-08-28T01:50:00+09:00,0.7092712247022757
2026-08-27,confirmation,136,2026-08-28T03:40:00+09:00,0.7080692613409126
2026-08-27,confirmation,137,2026-08-28T01:10:00+09:00,0.7065204874047655
2026-08-27,confirmation,138,2026-08-28T01:50:00+09:00,0.7065204874047655
2026-08-27,confirmation,139,2026-08-28T00:50:00+09:00,0.7064667738412328
2026-08-27,confirmation,140,2026-08-28T00:10:00+09:00,0.7064667738412328
2026-08-27,confirmation,141,2026-08-28T03:40:00+09:00,0.706405761671782
2026-08-27,confirmation,142,2026-08-28T00:30:00+09:00,0.7058639215821781
2026-08-27,confirmation,143,2026-08-28T00:00:00+09:00,0.7058639215821781
2026-08-27,confirmation,144,2026-08-28T01:20:00+09:00,0.7053923811294791
2026-08-27,confirmation,145,2026-08-28T01:50:00+09:00,0.7053923811294791
2026-08-27,confirmation,146,2026-08-28T01:00:00+09:00,0.7044395381915792
2026-08-27,confirmation,147,2026-08-28T01:30:00+09:00,0.7044395381915792
2026-08-27,confirmation,148,2026-08-28T00:50:00+09:00,0.7043428732397782
2026-08-27,confirmation,149,2026-08-28T00:10:00+09:00,0.7043428732397782
2026-08-27,confirmation,150,2026-08-28T00:20:00+09:00,0.7042623908332873
2026-08-27,confirmation,151,2026-08-28T02:40:00+09:00,0.7042303271432376
2026-08-27,confirmation,152,2026-08-28T02:50:00+09:00,0.7041498575969334
2026-08-27,confirmation,153,2026-08-28T02:10:00+09:00,0.7041498575969334
2026-08-27,confirmation,154,2026-08-28T01:40:00+09:00,0.7030490814941196
2026-08-27,confirmation,155,2026-08-28T01:10:00+09:00,0.7030490814941196
2026-08-27,confirmation,156,2026-08-28T00:40:00+09:00,0.7014771088561911
2026-08-27,confirmation,157,2026-08-28T00:00:00+09:00,0.7014771088561911
2026-08-27,confirmation,158,2026-08-28T00:50:00+09:00,0.7011062639194793
2026-08-27,confirmation,159,2026-08-28T00:20:00+09:00,0.7011062639194793
2026-08-27,confirmation,160,2026-08-28T02:40:00+09:00,0.700833639471336
2026-08-27,confirmation,161,2026-08-28T02:10:00+09:00,0.700833639471336
2026-08-27,confirmation,162,2026-08-28T00:20:00+09:00,0.7001304277511403
2026-08-27,confirmation,163,2026-08-28T00:50:00+09:00,0.7001304277511403
2026-08-27,confirmation,164,2026-08-28T01:20:00+09:00,0.6999120218051186
2026-08-27,confirmation,165,2026-08-28T01:50:00+09:00,0.6999120218051186
2026-08-27,confirmation,166,2026-08-28T01:40:00+09:00,0.6984975778646819
2026-08-27,confirmation,167,2026-08-28T01:00:00+09:00,0.6984975778646819
2026-08-27,confirmation,168,2026-08-28T00:50:00+09:00,0.6974831333094949
2026-08-27,confirmation,169,2026-08-28T00:20:00+09:00,0.6974831333094949
2026-08-27,confirmation,170,2026-08-28T02:00:00+09:00,0.6964821790371263
2026-08-27,confirmation,171,2026-08-28T02:30:00+09:00,0.6964821790371263
2026-08-27,confirmation,172,2026-08-27T23:30:00+09:00,0.6962103037528357
2026-08-27,confirmation,173,2026-08-27T23:00:00+09:00,0.6962103037528357
2026-08-27,confirmation,174,2026-08-28T00:10:00+09:00,0.6958268878263909
2026-08-27,confirmation,175,2026-08-28T00:40:00+09:00,0.6958268878263909
2026-08-27,confirmation,176,2026-08-28T02:20:00+09:00,0.6902289691208819
2026-08-27,confirmation,177,2026-08-28T02:50:00+09:00,0.6902289691208819
2026-08-27,confirmation,178,2026-08-27T22:50:00+09:00,0.6901795095980747
2026-08-27,confirmation,179,2026-08-27T22:20:00+09:00,0.6901795095980747
2026-08-27,confirmation,180,2026-08-28T02:40:00+09:00,0.6894718986064204
2026-08-27,confirmation,181,2026-08-28T02:10:00+09:00,0.6894718986064204
2026-08-27,confirmation,182,2026-08-28T02:20:00+09:00,0.6888665619292603
2026-08-27,confirmation,183,2026-08-28T02:50:00+09:00,0.6888665619292603
2026-08-27,confirmation,184,2026-08-28T02:50:00+09:00,0.68871720198493
2026-08-27,confirmation,185,2026-08-28T02:20:00+09:00,0.68871720198493
2026-08-27,confirmation,186,2026-08-28T01:40:00+09:00,0.6882127167858192
2026-08-27,confirmation,187,2026-08-28T01:10:00+09:00,0.6882127167858192
2026-08-27,confirmation,188,2026-08-28T00:10:00+09:00,0.6877188782165176
2026-08-27,confirmation,189,2026-08-28T00:40:00+09:00,0.6877188782165176
2026-08-27,confirmation,190,2026-08-28T02:50:00+09:00,0.6851726243875119
2026-08-27,confirmation,191,2026-08-28T02:20:00+09:00,0.6851726243875119
2026-08-27,confirmation,192,2026-08-28T02:10:00+09:00,0.6844068752027576
2026-08-27,confirmation,193,2026-08-28T02:40:00+09:00,0.6844068752027576
2026-08-27,confirmation,194,2026-08-27T23:20:00+09:00,0.6839515316635068
2026-08-27,confirmation,195,2026-08-28T01:20:00+09:00,0.6830100798214588
2026-08-27,confirmation,196,2026-08-28T01:50:00+09:00,0.6830100798214588
2026-08-27,confirmation,197,2026-08-28T00:40:00+09:00,0.6824915866297807
2026-08-27,confirmation,198,2026-08-28T00:00:00+09:00,0.6824915866297807
2026-08-27,confirmation,199,2026-08-28T02:50:00+09:00,0.6822752600761811
2026-08-27,confirmation,200,2026-08-28T02:20:00+09:00,0.6822752600761811
